time_c,ECG data
26.14,2334.103266
26.144,2368.368491
26.148,2349.436563
26.152,2304.107225
26.156,2295.546507
26.16,2336.07022
26.164,2360.634787
26.168,2340.562921
26.172,2298.675752
26.176,2297.289943
26.18,2340.406458
26.184,2368.524953
26.188,2349.90595
26.192,2302.877879
26.196,2289.913868
26.2,2327.554205
26.204,2357.818467
26.208,2342.105191
26.212,2300.106263
26.216,2287.946914
26.22,2320.31224
26.224,2348.810714
26.228,2330.169359
26.232,2288.461004
26.236,2281.777833
26.24,2323.26267
26.244,2352.252883
26.248,2337.701897
26.252,2296.485281
26.256,2283.945952
26.26,2321.58629
26.264,2352.789325
26.268,2341.255825
26.272,2301.201499
26.276,2297.066426
26.28,2337.791304
26.284,2368.480249
26.288,2356.499714
26.292,2316.110112
26.296,2308.845795
26.3,2351.671738
26.304,2385.065244
26.308,2368.346139
26.312,2320.803979
26.316,2310.768045
26.32,2358.645482
26.324,2394.520032
26.328,2382.159517
26.332,2333.544473
26.336,2320.803979
26.34,2365.730985
26.344,2399.213898
26.348,2382.539497
26.352,2340.026479
26.356,2329.811732
26.36,2374.626979
26.364,2408.802796
26.368,2397.157538
26.372,2356.879694
26.376,2342.619281
26.38,2381.55602
26.384,2413.004924
26.388,2399.415064
26.392,2359.360738
26.396,2349.637729
26.4,2390.183793
26.404,2425.477198
26.408,2416.067113
26.412,2378.359721
26.416,2369.463726
26.42,2415.351858
26.424,2455.964977
26.428,2445.683175
26.432,2406.455863
26.436,2399.616229
26.44,2433.479122
26.444,2445.191436
26.448,2423.063209
26.452,2368.904933
26.456,2334.036211
26.46,2353.772802
26.464,2378.449127
26.468,2369.061395
26.472,2325.18492
26.476,2305.44833
26.48,2358.511371
26.484,2407.662857
26.488,2407.260526
26.492,2371.609494
26.496,2355.940921
26.5,2396.956372
26.504,2433.769695
26.508,2416.961183
26.512,2368.144973
26.516,2352.208179
26.52,2390.2732
26.524,2423.644355
26.528,2414.211919
26.532,2373.621151
26.536,2359.740717
26.54,2398.029256
26.544,2434.641413
26.548,2426.304212
26.552,2385.109947
26.556,2367.161497
26.56,2407.282878
26.564,2448.030108
26.568,2464.682158
26.572,2483.524678
26.576,2555.05026
26.58,2637.729363
26.584,2679.594181
26.588,2598.546755
26.592,2334.52795
26.596,1930.319003
26.6,1404.896546
26.604,1104.35499
26.608,1183.435462
26.612,1608.655048
26.616,2238.616614
26.62,2568.684825
26.624,2476.997969
26.628,2344.429772
26.632,2211.280431
26.636,2150.170761
26.64,2185.464166
26.644,2239.980071
26.648,2245.590358
26.652,2209.157015
26.656,2189.152204
26.66,2220.087018
26.664,2250.843018
26.668,2236.806123
26.672,2186.29118
26.676,2153.791744
26.68,2179.183326
26.684,2207.882966
26.688,2188.727521
26.692,2134.837465
26.696,2103.723836
26.7,2127.483741
26.704,2152.20477
26.708,2130.277709
26.712,2073.52663
26.716,2037.13799
26.72,2051.778382
26.724,2068.899819
26.728,2038.859074
26.732,1967.936989
26.736,1917.779674
26.74,1922.384134
26.744,1930.006078
26.748,1889.236497
26.752,1806.222118
26.756,1743.391364
26.76,1727.745143
26.764,1715.004649
26.768,1655.794878
26.772,1557.983644
26.776,1472.555276
26.78,1437.440686
26.784,1406.550575
26.788,1337.841313
26.792,1235.447971
26.796,1152.299482
26.8,1131.400601
26.804,1123.421028
26.808,1080.237458
26.812,1005.381466
26.816,962.6896337
26.82,992.2609916
26.824,1045.301681
26.828,1078.538725
26.832,1094.408464
26.836,1145.884531
26.84,1268.752071
26.844,1412.652601
26.848,1514.308335
26.852,1582.816432
26.856,1666.255494
26.86,1796.812033
26.864,1927.033296
26.868,1999.922335
26.872,2026.073876
26.876,2060.495563
26.88,2134.01045
26.884,2206.899489
26.888,2234.213321
26.892,2217.360105
26.896,2212.822701
26.9,2259.247274
26.904,2307.705856
26.908,2308.957554
26.912,2271.898362
26.916,2249.3231
26.92,2279.453251
26.924,2321.809807
26.928,2320.960441
26.932,2281.420205
26.936,2253.614635
26.94,2284.728263
26.944,2322.837987
26.948,2317.317106
26.952,2276.10049
26.956,2250.239521
26.96,2277.463946
26.964,2317.048885
26.968,2320.200481
26.972,2277.821574
26.976,2248.004347
26.98,2276.994559
26.984,2319.686391
26.988,2319.172301
26.992,2278.179202
26.996,2250.910074
27,2276.61458
27.004,2316.288926
27.008,2317.071237
27.012,2277.463946
27.016,2253.234655
27.02,2281.956647
27.024,2321.094551
27.028,2323.26267
27.032,2286.024664
27.036,2254.262835
27.04,2283.655379
27.044,2322.927394
27.048,2321.876862
27.052,2283.767138
27.056,2260.007234
27.06,2293.311333
27.064,2335.93611
27.068,2332.6057
27.072,2294.563031
27.076,2266.936274
27.08,2294.674789
27.084,2341.32288
27.088,2346.352022
27.092,2307.88467
27.096,2280.637894
27.1,2309.29283
27.104,2350.93413
27.108,2350.174171
27.112,2312.131502
27.116,2287.611638
27.12,2315.95365
27.124,2360.098345
27.128,2365.529819
27.132,2327.688316
27.136,2298.072254
27.14,2327.665964
27.144,2368.010863
27.148,2369.173154
27.152,2332.426886
27.156,2302.587307
27.16,2329.677621
27.164,2369.888409
27.168,2372.45886
27.172,2339.110057
27.176,2311.975039
27.18,2335.422019
27.184,2377.733872
27.188,2391.971933
27.192,2364.367528
27.196,2338.663022
27.2,2369.284912
27.204,2416.849424
27.208,2419.442227
27.212,2389.312075
27.216,2362.445278
27.22,2380.326674
27.224,2405.070055
27.228,2398.900974
27.232,2341.144066
27.236,2286.672865
27.24,2297.37935
27.244,2338.394801
27.248,2351.090592
27.252,2315.216042
27.256,2276.145193
27.26,2308.868147
27.264,2365.552171
27.268,2387.859212
27.272,2362.355871
27.276,2327.710668
27.28,2345.837932
27.284,2386.987494
27.288,2392.888354
27.292,2353.526932
27.296,2322.010973
27.3,2346.173208
27.304,2388.082729
27.308,2393.000113
27.312,2358.332557
27.316,2332.717458
27.32,2353.996319
27.324,2396.218764
27.328,2405.338276
27.332,2368.703767
27.336,2338.193636
27.34,2358.086688
27.344,2404.220689
27.348,2435.759
27.352,2460.569437
27.356,2520.673277
27.36,2589.986037
27.364,2651.14041
27.368,2601.452482
27.372,2357.371432
27.376,1925.759247
27.38,1370.452508
27.384,1008.913041
27.388,1080.572734
27.392,1484.13348
27.396,2125.382677
27.4,2512.738408
27.404,2447.940701
27.408,2319.082894
27.412,2191.566192
27.416,2109.892918
27.42,2128.668383
27.424,2197.981143
27.428,2228.647736
27.432,2198.361122
27.436,2161.234875
27.44,2176.188192
27.444,2215.639021
27.448,2217.80714
27.452,2173.662445
27.456,2130.523578
27.46,2143.442886
27.464,2177.328131
27.468,2173.327169
27.472,2126.589671
27.476,2079.852173
27.48,2086.736511
27.484,2124.26509
27.488,2120.130017
27.492,2070.106813
27.496,2015.859129
27.5,2014.58508
27.504,2038.143818
27.508,2027.616147
27.512,1971.110937
27.516,1909.308363
27.52,1893.63979
27.524,1904.234517
27.528,1880.742834
27.532,1806.803263
27.536,1727.052239
27.54,1697.056198
27.544,1693.144642
27.548,1650.944549
27.552,1555.659062
27.556,1453.51159
27.56,1403.957773
27.564,1381.49427
27.568,1330.219368
27.572,1236.900835
27.576,1140.251892
27.58,1097.828281
27.584,1092.329752
27.588,1062.870152
27.592,995.5690498
27.596,934.9511188
27.6,945.6576044
27.604,1003.682733
27.608,1051.023728
27.612,1076.437661
27.616,1114.077999
27.62,1222.685125
27.624,1374.185249
27.628,1497.700989
27.632,1572.244057
27.636,1638.695793
27.64,1756.713004
27.644,1891.538726
27.648,1982.935009
27.652,2019.390705
27.656,2041.898911
27.66,2102.87447
27.664,2184.391282
27.668,2228.111294
27.672,2218.343582
27.676,2200.104558
27.68,2230.033544
27.684,2286.449347
27.688,2309.225775
27.692,2279.18503
27.696,2242.751687
27.7,2258.062632
27.704,2302.207327
27.708,2320.133426
27.712,2288.505708
27.716,2246.50678
27.72,2257.503838
27.724,2299.949801
27.728,2311.684467
27.732,2282.873068
27.736,2245.746821
27.74,2256.542713
27.744,2303.324914
27.748,2319.865205
27.752,2286.628161
27.756,2243.466943
27.76,2253.234655
27.764,2300.598002
27.768,2320.289888
27.772,2290.360903
27.776,2256.341548
27.78,2266.578646
27.784,2308.219946
27.788,2325.386086
27.792,2294.04894
27.796,2251.24535
27.8,2258.487315
27.804,2306.230641
27.808,2324.357906
27.812,2291.031455
27.816,2248.116106
27.82,2260.946007
27.824,2313.785531
27.828,2336.785476
27.832,2307.437635
27.836,2264.499934
27.84,2269.774946
27.844,2319.686391
27.848,2337.456028
27.852,2307.728208
27.856,2268.992635
27.86,2275.20642
27.864,2324.983755
27.868,2349.727136
27.872,2324.402609
27.876,2282.873068
27.88,2291.679656
27.884,2337.545435
27.888,2360.813601
27.892,2334.14797
27.896,2295.255935
27.9,2303.347266
27.904,2349.369508
27.908,2370.380148
27.912,2346.95552
27.916,2308.734037
27.92,2310.745694
27.924,2357.684357
27.928,2378.538534
27.932,2349.034232
27.936,2306.834138
27.94,2311.617412
27.944,2359.628959
27.948,2383.455918
27.952,2355.069203
27.956,2312.712647
27.96,2317.719438
27.964,2366.31213
27.968,2393.849479
27.972,2371.587142
27.976,2329.990546
27.98,2337.433676
27.984,2388.35095
27.988,2416.804721
27.992,2398.073959
27.996,2362.400575
28,2367.07209
28.004,2414.569547
28.008,2445.772582
28.012,2418.414047
28.016,2356.142087
28.02,2343.826275
28.024,2374.135241
28.028,2374.8952
28.032,2336.427848
28.036,2290.047978
28.04,2295.32299
28.044,2343.088668
28.048,2357.706709
28.052,2337.277214
28.056,2308.868147
28.06,2325.721362
28.064,2383.455918
28.068,2406.92525
28.072,2382.003055
28.076,2339.847665
28.08,2336.003165
28.084,2377.912686
28.088,2400.890279
28.092,2377.84563
28.096,2334.393839
28.1,2335.667889
28.104,2384.573505
28.108,2412.110855
28.112,2389.692055
28.116,2348.766011
28.12,2349.078935
28.124,2393.402445
28.128,2414.301326
28.132,2386.80868
28.136,2349.414211
28.14,2366.31213
28.144,2454.378003
28.148,2570.472964
28.152,2621.501997
28.156,2609.096779
28.16,2591.4389
28.164,2501.294315
28.168,2204.105521
28.172,1683.175764
28.176,1063.74187
28.18,941.7013456
28.184,1251.273006
28.188,1924.596956
28.192,2470.895943
28.196,2466.917332
28.2,2307.88467
28.204,2246.88676
28.208,2206.027771
28.212,2165.414651
28.216,2131.417648
28.22,2149.813133
28.224,2209.268774
28.228,2244.673937
28.232,2224.378553
28.236,2176.076433
28.24,2166.576942
28.244,2201.713884
28.248,2219.818797
28.252,2187.520526
28.256,2131.529406
28.26,2120.353534
28.264,2156.161029
28.268,2175.562343
28.272,2142.258244
28.276,2083.65197
28.28,2063.825973
28.284,2089.575182
28.288,2102.248621
28.292,2066.083499
28.296,2006.605507
28.3,1980.833945
28.304,1996.703684
28.308,1998.31301
28.312,1946.903997
28.316,1873.500868
28.32,1837.00047
28.324,1837.916891
28.328,1824.461141
28.332,1761.295111
28.336,1666.724881
28.34,1606.978668
28.344,1587.242077
28.348,1553.20037
28.352,1474.455175
28.356,1364.484592
28.36,1294.233059
28.364,1273.937675
28.368,1239.538341
28.372,1163.140078
28.376,1069.8886
28.38,1019.060733
28.384,1021.139445
28.388,1023.687544
28.392,992.9985992
28.396,956.0735173
28.4,973.1726018
28.404,1063.205429
28.408,1163.207133
28.412,1229.658869
28.416,1284.308885
28.42,1379.907296
28.424,1531.966213
28.428,1672.201058
28.432,1757.227094
28.436,1812.212385
28.44,1887.716578
28.444,2000.570536
28.448,2091.542136
28.452,2124.555662
28.456,2122.722819
28.46,2149.567264
28.464,2223.260966
28.468,2275.631103
28.472,2274.69233
28.476,2241.25412
28.48,2240.762382
28.484,2286.22583
28.488,2318.725266
28.492,2301.536775
28.496,2258.196742
28.5,2251.692385
28.504,2295.613563
28.508,2324.871996
28.512,2307.124711
28.516,2262.577684
28.52,2252.899379
28.524,2295.501804
28.528,2325.542548
28.532,2306.878842
28.536,2262.465926
28.54,2251.178295
28.544,2294.272458
28.548,2332.717458
28.552,2316.534795
28.556,2271.898362
28.56,2260.610731
28.564,2300.553298
28.568,2331.376354
28.572,2313.807883
28.576,2273.306522
28.58,2263.605864
28.584,2305.291868
28.588,2340.026479
28.592,2325.095513
28.596,2281.531964
28.6,2269.394966
28.604,2304.755426
28.608,2338.663022
28.612,2326.190749
28.616,2284.862373
28.62,2273.708853
28.624,2310.924507
28.628,2343.312185
28.632,2328.560034
28.636,2287.656342
28.64,2279.18503
28.644,2320.066371
28.648,2352.655214
28.652,2339.91472
28.656,2300.240374
28.66,2288.818632
28.664,2329.007069
28.668,2366.468592
28.672,2359.763069
28.676,2319.865205
28.68,2305.82831
28.684,2343.11102
28.688,2379.63377
28.692,2370.871886
28.696,2330.549339
28.7,2316.33363
28.704,2352.386993
28.708,2384.729968
28.712,2378.069148
28.716,2340.697031
28.72,2326.548377
28.724,2364.635749
28.728,2396.665799
28.732,2382.785366
28.736,2340.741735
28.74,2324.201444
28.744,2363.138183
28.748,2399.325657
28.752,2387.121604
28.756,2347.357851
28.76,2335.55613
28.764,2375.006959
28.768,2409.003962
28.772,2398.632753
28.776,2360.523028
28.78,2355.940921
28.784,2399.973857
28.788,2441.995137
28.792,2439.715259
28.796,2397.984552
28.8,2379.656122
28.804,2423.242023
28.808,2459.094221
28.812,2431.959204
28.816,2376.348064
28.82,2347.894293
28.824,2362.914665
28.828,2385.758148
28.832,2370.53661
28.836,2319.306412
28.84,2301.022685
28.844,2334.572653
28.848,2380.483136
28.852,2384.215878
28.856,2348.475438
28.86,2343.200426
28.864,2386.026369
28.868,2425.63366
28.872,2415.530672
28.876,2367.452069
28.88,2344.161551
28.884,2378.292665
28.888,2419.039895
28.892,2419.509282
28.896,2380.594895
28.9,2360.03129
28.904,2394.072997
28.908,2431.422762
28.912,2418.07877
28.916,2373.285875
28.92,2358.600778
28.924,2398.72216
28.928,2438.552968
28.932,2433.456771
28.936,2394.743549
28.94,2401.270259
28.944,2510.056199
28.948,2642.624395
28.952,2675.74968
28.956,2629.213349
28.96,2516.60526
28.964,2285.577629
28.968,1879.53584
28.972,1266.740414
28.976,960.2085901
28.98,1086.473594
28.984,1693.994009
28.988,2396.486985
28.992,2575.770328
28.996,2380.304322
29,2241.6341
29.004,2193.84607
29.008,2205.290163
29.012,2206.430102
29.016,2183.430157
29.02,2177.752814
29.024,2216.935422
29.028,2260.297806
29.032,2256.050975
29.036,2208.642925
29.04,2176.121137
29.044,2202.116215
29.048,2231.464056
29.052,2216.801312
29.056,2166.085203
29.06,2134.52454
29.064,2157.144506
29.068,2184.547744
29.072,2164.677044
29.076,2106.897784
29.08,2069.860944
29.084,2093.6432
29.088,2118.967726
29.092,2095.274877
29.096,2032.01944
29.1,1984.186707
29.104,1993.037998
29.108,2008.214832
29.112,1973.413166
29.116,1899.183023
29.12,1837.64867
29.124,1829.289118
29.128,1824.662307
29.132,1770.951065
29.136,1676.514945
29.14,1593.67938
29.144,1563.839801
29.148,1542.896216
29.152,1476.735053
29.156,1370.676025
29.16,1277.804527
29.164,1248.434335
29.168,1232.698707
29.172,1175.657055
29.176,1082.740853
29.18,1016.356172
29.184,1018.881919
29.188,1043.178265
29.192,1042.239492
29.196,1023.911062
29.2,1035.198693
29.204,1129.545406
29.208,1251.988262
29.212,1347.16199
29.216,1408.78575
29.22,1494.25882
29.224,1644.484895
29.228,1796.990847
29.232,1896.567869
29.236,1947.418087
29.24,1993.395626
29.244,2089.508127
29.248,2194.315457
29.252,2242.058783
29.256,2238.594262
29.26,2241.522341
29.264,2288.908039
29.268,2346.799057
29.272,2357.863171
29.276,2329.163531
29.28,2305.336571
29.284,2334.14797
29.288,2375.297532
29.292,2377.957389
29.296,2344.765049
29.3,2315.551319
29.304,2342.552226
29.308,2379.11968
29.312,2372.995302
29.316,2337.836008
29.32,2311.08097
29.324,2334.550301
29.328,2376.504526
29.332,2375.096366
29.336,2331.309298
29.34,2299.838042
29.344,2326.950708
29.348,2373.889372
29.352,2379.25379
29.356,2339.422982
29.36,2308.957554
29.364,2332.158665
29.368,2375.833973
29.372,2382.383035
29.376,2341.367583
29.38,2308.130539
29.384,2335.064392
29.388,2371.698901
29.392,2369.307264
29.396,2329.588214
29.4,2302.386141
29.404,2333.320955
29.408,2380.460784
29.412,2383.142994
29.416,2348.87777
29.42,2318.457045
29.424,2344.832104
29.428,2382.494793
29.432,2380.885468
29.436,2344.27331
29.44,2321.139255
29.444,2356.991453
29.448,2404.175985
29.452,2410.412122
29.456,2371.140107
29.46,2337.456028
29.464,2367.273255
29.468,2411.417951
29.472,2413.697828
29.476,2377.018616
29.48,2348.855418
29.484,2375.521049
29.488,2418.369343
29.492,2420.336297
29.496,2387.255715
29.5,2363.987549
29.504,2386.875735
29.508,2429.209939
29.512,2433.680288
29.516,2392.776596
29.52,2362.087651
29.524,2391.189622
29.528,2439.357631
29.532,2443.626814
29.536,2405.628849
29.54,2382.338331
29.544,2404.265392
29.548,2446.689003
29.552,2455.74146
29.556,2428.651146
29.56,2405.785311
29.564,2431.199244
29.568,2473.891076
29.572,2483.68114
29.576,2447.091335
29.58,2413.787235
29.584,2422.772637
29.588,2461.776431
29.592,2459.273035
29.596,2403.348971
29.6,2353.906912
29.604,2361.841781
29.608,2407.461692
29.612,2410.657991
29.616,2379.142032
29.62,2366.468592
29.624,2409.316887
29.628,2463.385756
29.632,2468.638416
29.636,2427.310041
29.64,2389.937924
29.644,2409.87568
29.648,2463.765736
29.652,2481.088338
29.656,2441.436343
29.66,2400.934982
29.664,2420.112779
29.668,2459.541256
29.672,2467.364367
29.676,2442.196303
29.68,2415.843596
29.684,2437.748306
29.688,2481.803594
29.692,2492.711245
29.696,2449.415916
29.7,2410.143901
29.704,2432.741515
